Country name,Year,Number of deaths from drought,Number of deaths from earthquakes,Number of deaths from extreme temperatures,Number of deaths from floods,Number of deaths from fog,Number of deaths from glacial lake outbursts,Number of deaths from landslides,Number of deaths from mass movements,Number of deaths from storms,Number of deaths from volcanic activity,Number of deaths from wildfires
Samoa,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,26.0,0.0,0.0
Samoa,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,1990,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.1,0.0,0.0
Samoa,2000,0.0,14.8,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
Samoa,2010,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.2,0.0,0.0
Samoa,2020,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sao Tome and Principe,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sao Tome and Principe,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sao Tome and Principe,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sao Tome and Principe,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sao Tome and Principe,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sao Tome and Principe,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sao Tome and Principe,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sao Tome and Principe,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sao Tome and Principe,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sao Tome and Principe,1990,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sao Tome and Principe,2000,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sao Tome and Principe,2010,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sao Tome and Principe,2020,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1960,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1980,0.0,0.0,0.0,3.2,0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1990,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,2000,0.0,0.0,0.0,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,2010,0.0,0.0,0.0,16.1,0,0.0,0.0,0.0,0.3,0.0,0.0
Saudi Arabia,2020,0.0,0.0,0.0,0.75,0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,1990,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,18.7,0.0,0.0
Senegal,2000,0.0,0.0,0.0,5.1,0,0.0,0.0,0.0,0.2,0.0,0.0
Senegal,2010,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,2020,0.0,0.0,0.0,2.75,0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1990,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,2000,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,2010,0.0,0.2,3.6,5.8,0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,2020,0.0,0.0,143.5,0.5,0,0.0,0.0,0.0,0.25,0.0,0.0
Serbia and Montenegro,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,1990,0.0,0.0,0.0,1.2,0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,2000,0.0,0.1,0.6,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,2010,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,2020,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Seychelles,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Seychelles,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Seychelles,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Seychelles,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Seychelles,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Seychelles,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Seychelles,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Seychelles,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Seychelles,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Seychelles,1990,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
Seychelles,2000,0.0,0.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Seychelles,2010,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Seychelles,2020,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sierra Leone,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sierra Leone,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sierra Leone,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sierra Leone,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sierra Leone,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sierra Leone,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sierra Leone,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sierra Leone,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0
Sierra Leone,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.0,0.0,0.0
Sierra Leone,1990,0.0,0.0,0.0,1.2,0,0.0,0.0,0.0,1.3,0.0,0.0
Sierra Leone,2000,0.0,0.0,0.0,13.3,0,0.0,0.0,0.0,0.0,0.0,0.0
Sierra Leone,2010,0.0,0.0,0.0,3.8,0,0.0,111.8,0.0,0.0,0.0,0.0
Sierra Leone,2020,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,3.75,0.0,0.0
Sint Maarten (Dutch part),1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sint Maarten (Dutch part),1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sint Maarten (Dutch part),1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sint Maarten (Dutch part),1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sint Maarten (Dutch part),1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sint Maarten (Dutch part),1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sint Maarten (Dutch part),1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sint Maarten (Dutch part),1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sint Maarten (Dutch part),1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sint Maarten (Dutch part),1990,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sint Maarten (Dutch part),2000,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sint Maarten (Dutch part),2010,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4,0.0,0.0
Sint Maarten (Dutch part),2020,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1990,0.0,0.0,0.0,5.6,0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,2000,0.0,0.0,0.1,0.4,0,0.0,0.0,0.0,0.2,0.0,0.6
Slovakia,2010,0.0,0.0,12.7,0.5,0,0.0,0.0,0.0,0.1,0.0,0.0
Slovakia,2020,0.0,0.0,91.25,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1990,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,2000,0.0,0.1,28.9,0.0,0,0.0,0.0,0.0,0.6,0.0,0.0
Slovenia,2010,0.0,0.0,0.1,0.3,0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,2020,0.0,0.0,38.5,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0
Solomon Islands,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands,1930,0.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,20.0,0.0,0.0
Solomon Islands,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.6,0.0,0.0
Solomon Islands,1970,0.0,23.4,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0
Solomon Islands,1980,0.0,0.1,0.0,0.0,0,0.0,0.0,0.0,10.1,0.0,0.0
Solomon Islands,1990,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4,0.0,0.0
Solomon Islands,2000,0.0,5.2,0.0,2.1,0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands,2010,0.0,1.0,0.0,4.9,0,0.0,0.0,0.0,0.9,0.0,0.0
Solomon Islands,2020,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,12.0,0.0,0.0
Somalia,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Somalia,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Somalia,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Somalia,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Somalia,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Somalia,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Somalia,1960,5.0,0.0,0.0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Somalia,1970,1900.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Somalia,1980,60.0,0.0,0.0,3.9,0,0.0,0.0,0.0,0.0,0.0,0.0
Somalia,1990,2.1,0.0,0.0,243.4,0,0.0,0.0,0.0,3.0,0.0,0.0
Somalia,2000,0.2,29.8,0.0,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Somalia,2010,2000.0,0.0,0.0,8.0,0,0.0,0.0,0.0,22.1,0.0,0.0
Somalia,2020,0.0,0.0,0.0,25.0,0,0.0,0.0,0.0,2.25,0.0,0.0
South Africa,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1950,0.0,0.0,0.0,5.1,0,0.0,0.0,0.0,3.5,0.0,0.0
South Africa,1960,0.0,0.9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1970,0.0,0.0,0.0,5.6,0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1980,0.0,0.0,0.0,63.5,0,0.0,0.0,0.0,7.4,0.0,0.0
South Africa,1990,0.0,2.5,3.0,28.0,0,0.0,3.4,0.0,5.5,0.0,3.4
South Africa,2000,0.0,0.2,2.2,15.2,0,0.0,0.0,0.0,6.2,0.0,9.4
South Africa,2010,0.0,0.1,1.1,19.9,0,0.0,0.0,0.0,7.3,0.0,0.9
South Africa,2020,0.0,0.0,0.0,158.25,0,0.0,0.0,0.0,10.5,0.0,0.0
South America,1900,0.0,2040.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1910,0.0,18.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1920,0.0,196.0,0.0,0.0,0,0.0,10.0,0.0,0.0,0.0,0.0
South America,1930,0.0,3005.5,0.0,0.0,0,0.0,19.0,0.0,0.0,0.0,0.0
South America,1940,0.0,1829.7,0.0,20.0,0,0.0,500.0,0.0,10.0,110.0,0.0
South America,1950,0.0,55.7,0.0,87.7,0,0.0,38.3,0.0,5.9,0.0,0.0
South America,1960,0.0,711.6,11.3,284.8,0,0.0,101.0,200.0,15.4,0.4,0.0
South America,1970,0.0,6780.2,22.6,216.7,0,0.0,255.5,0.0,21.0,0.1,0.0
South America,1980,2.0,552.3,9.4,397.4,0,0.0,276.8,16.0,30.3,2180.0,0.0
South America,1990,1.2,204.7,2.7,3158.1,0,0.0,195.7,0.0,68.3,1.6,3.8
South America,2000,0.4,78.7,85.6,308.3,0,0.0,79.1,7.2,22.8,2.1,1.6
South America,2010,0.8,128.4,132.0,389.1,0,0.0,101.9,0.0,8.5,0.0,7.9
South America,2020,0.0,4.0,0.0,374.25,0,0.0,100.5,0.0,10.75,0.5,12.25
South Korea,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
South Korea,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
South Korea,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
South Korea,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,110.4,0.0,0.0
South Korea,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
South Korea,1950,0.0,0.0,0.0,30.9,0,0.0,10.3,0.0,67.0,0.0,0.0
South Korea,1960,0.0,0.0,0.0,136.5,0,0.0,11.6,0.0,31.3,0.0,0.0
South Korea,1970,0.0,0.0,0.0,111.7,0,0.0,2.5,0.0,26.3,0.0,0.0
South Korea,1980,0.0,0.0,0.0,21.6,0,0.0,7.2,0.0,116.4,0.0,0.0
South Korea,1990,0.0,0.0,4.0,75.3,0,0.0,3.0,0.0,33.6,0.0,0.0
South Korea,2000,0.0,0.0,0.0,19.8,0,0.0,0.0,0.0,42.3,0.0,0.2
South Korea,2010,0.0,0.0,0.6,7.9,0,0.0,5.9,0.0,8.7,0.0,0.1
South Korea,2020,0.0,0.0,0.5,16.5,0,0.0,0.0,0.0,10.75,0.0,0.25
South Sudan,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,1990,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,2000,0.0,0.0,0.0,1.7,0,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,2010,0.0,0.0,0.0,14.9,0,0.0,0.0,0.0,0.0,0.0,5.0
South Sudan,2020,0.0,0.0,0.0,1.75,0,0.0,0.0,0.0,0.0,0.0,0.0
South Yemen,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
South Yemen,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
South Yemen,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
South Yemen,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
South Yemen,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
South Yemen,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
South Yemen,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
South Yemen,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
South Yemen,1980,0.0,0.0,0.0,50.7,0,0.0,0.0,0.0,0.0,0.0,0.0
South Yemen,1990,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
South Yemen,2000,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
South Yemen,2010,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
South Yemen,2020,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0
Spain,1950,0.0,1.1,0.0,12.7,0,0.0,0.0,0.0,2.6,0.0,0.0
Spain,1960,0.0,0.0,0.0,44.5,0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,1970,0.0,0.0,40.0,52.2,0,0.0,0.0,0.0,1.9,0.0,0.0
Spain,1980,0.0,0.0,4.0,13.9,0,0.0,0.0,0.0,4.2,0.0,1.7
Spain,1990,0.0,0.0,3.0,1.6,0,0.0,8.4,0.0,4.8,0.0,2.0
Spain,2000,0.0,0.0,1515.9,5.8,0,0.0,0.0,0.0,5.8,0.0,2.9
Spain,2010,0.0,1.0,1.1,5.6,0,0.0,0.0,0.0,1.6,0.0,0.8
Spain,2020,0.0,0.0,2831.0,0.75,0,0.0,0.0,0.0,5.5,0.25,0.0
Sri Lanka,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sri Lanka,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sri Lanka,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sri Lanka,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sri Lanka,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sri Lanka,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,20.0,0.0,0.0
Sri Lanka,1960,0.0,0.0,0.0,10.9,0,0.0,0.0,0.0,20.6,0.0,0.0
Sri Lanka,1970,0.0,0.0,0.0,1.0,0,0.0,5.4,0.0,74.0,0.0,0.0
Sri Lanka,1980,0.0,0.0,0.0,48.3,0,0.0,0.0,0.0,0.0,0.0,0.0
Sri Lanka,1990,0.0,0.0,0.0,10.5,0,0.0,6.5,0.0,0.0,0.0,0.0
Sri Lanka,2000,0.0,3539.9,0.0,36.3,0,0.0,0.0,0.0,1.4,0.0,0.0
Sri Lanka,2010,0.0,0.0,0.0,93.7,0,0.0,24.1,0.0,5.6,0.0,0.0
Sri Lanka,2020,0.0,0.0,0.0,13.25,0,0.0,0.0,0.0,1.75,0.0,0.0
Sudan,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sudan,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sudan,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sudan,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sudan,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sudan,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sudan,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sudan,1970,0.0,0.0,0.0,3.4,0,0.0,0.0,0.0,0.0,0.0,0.0
